SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Actual_Churn,Risk_Segment
0,0,0,1,1,0,19.4,19.4,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.21294088050175783,1,Low Risk
0,1,0,20,1,1,96.55,1901.65,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.51,0,Medium Risk
0,0,0,11,1,0,70.2,760.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3,0,Low Risk
0,1,0,61,1,0,25.3,1554.9,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0,Low Risk
0,1,0,64,1,0,25.0,1584.8,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.005,0,Low Risk
1,1,0,25,1,0,88.4,2191.15,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.305,0,Low Risk
0,0,0,44,1,1,50.15,2139.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06,0,Low Risk
0,1,0,5,1,0,69.95,330.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.535,1,Medium Risk
1,1,1,48,0,0,29.9,1388.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.225,0,Low Risk
0,0,0,6,1,1,74.9,469.8,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.765,1,High Risk
0,1,0,4,1,0,50.05,179.35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.25,1,Low Risk
0,1,1,72,1,0,19.95,1322.85,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0,Low Risk
0,0,0,54,1,0,89.4,4869.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.22,0,Low Risk
0,1,1,66,1,1,67.45,4508.65,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.065,0,Low Risk
0,0,0,3,1,1,49.9,130.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.48,1,Medium Risk
0,0,0,19,1,1,65.35,1231.85,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0.29,0,Low Risk
0,1,1,61,1,1,81.0,4976.15,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.045,0,Low Risk
0,0,0,54,1,0,89.8,4667.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.175,0,Low Risk
0,0,0,1,1,0,49.95,49.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.23,0,Low Risk
1,0,0,19,1,1,79.85,1471.75,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.55,1,Medium Risk
0,1,0,24,1,0,19.75,483.15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.015,0,Low Risk
1,0,1,33,1,1,105.35,3465.05,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.49,0,Medium Risk
0,1,0,31,1,1,83.85,2674.15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.415,0,Medium Risk
0,1,0,59,0,1,44.3,2666.75,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5,0,Medium Risk
1,1,0,20,1,1,91.0,1859.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0.215,0,Low Risk
1,1,0,60,1,1,99.0,6017.9,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.42,0,Medium Risk
0,0,1,18,1,1,80.55,1406.65,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.26,0,Low Risk
0,0,1,19,1,1,60.6,1297.8,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2,0,Low Risk
0,1,1,24,1,0,19.7,452.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,1,1,9,1,0,20.25,172.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.105,0,Low Risk
0,1,1,33,1,0,24.25,838.5,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.055,0,Low Risk
0,0,0,2,1,0,19.4,61.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.16,0,Low Risk
0,1,0,67,1,1,93.15,6368.2,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,0.08,0,Low Risk
0,0,0,52,1,1,49.75,2535.55,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06,0,Low Risk
0,0,0,5,1,1,19.65,92.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.15,0,Low Risk
0,1,1,1,1,1,19.4,19.4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.455,0,Medium Risk
0,0,0,67,1,1,19.8,1311.3,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.015,0,Low Risk
0,0,0,63,1,0,99.9,6137.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.145,1,Low Risk
1,0,0,2,1,0,49.95,107.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.63,0,Medium Risk
1,1,0,25,1,1,89.05,2177.45,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.23,1,Low Risk
0,0,0,19,1,1,19.95,373.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.02,0,Low Risk
0,0,1,62,1,0,56.15,3487.95,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.035,0,Low Risk
1,0,0,23,0,1,34.65,768.45,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.44,0,Medium Risk
0,1,0,70,1,0,64.95,4523.25,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.04,0,Low Risk
0,0,0,29,1,1,94.2,2607.6,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.41,0,Medium Risk
0,1,0,32,1,1,78.9,2447.95,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.43,1,Medium Risk
0,0,0,31,1,0,65.25,1994.3,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.06,1,Low Risk
0,0,0,59,1,0,95.8,5655.45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.275,0,Low Risk
0,0,0,32,1,1,64.85,2010.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0.19,0,Low Risk
0,1,0,17,0,1,49.8,836.35,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.355,0,Low Risk
0,0,0,26,1,0,20.9,518.3,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.01,0,Low Risk
0,0,0,12,1,0,94.55,1173.55,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.545,0,Medium Risk
0,1,1,61,1,1,98.45,6145.2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0.085,0,Low Risk
0,1,0,71,1,0,19.6,1416.5,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,0,0,9,1,1,20.45,147.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.08,0,Low Risk
1,1,0,24,1,1,104.25,2433.9,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.525,1,Medium Risk
1,0,0,7,1,1,89.15,574.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.39,0,Low Risk
0,0,1,41,1,1,111.15,4507.15,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.11,0,Low Risk
0,1,1,20,1,1,90.2,1776.55,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6,1,Medium Risk
0,1,0,33,1,0,91.25,2964.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.24,0,Low Risk
0,0,0,56,1,1,81.8,4534.45,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.005,0,Low Risk
0,1,1,1,1,1,74.5,74.5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.91,1,High Risk
0,0,0,4,1,1,76.05,318.9,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.74,1,High Risk
0,0,0,54,1,0,111.1,6014.85,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.25,1,Low Risk
0,1,1,8,1,1,68.55,564.35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.375,0,Low Risk
0,1,0,58,0,1,45.0,2689.35,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.145,0,Low Risk
0,1,0,34,1,0,100.85,3527.3,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.37,0,Low Risk
1,0,0,2,0,1,30.4,78.65,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.785,1,High Risk
0,0,1,25,1,1,95.9,2448.75,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.49,1,Medium Risk
0,1,0,68,1,1,89.95,5974.3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.14,0,Low Risk
0,1,0,71,1,1,105.15,7555.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.13,0,Low Risk
0,0,1,1,1,0,59.2,59.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.455,1,Medium Risk
0,0,0,13,1,0,98.15,1230.25,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.6,1,Medium Risk
0,1,1,5,1,1,84.5,453.75,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.475,1,Medium Risk
0,0,0,22,1,0,20.85,450.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.04,0,Low Risk
0,1,1,10,1,0,26.1,225.55,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.075,0,Low Risk
1,1,0,55,1,1,74.0,4052.4,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.41,0,Medium Risk
0,1,1,27,1,1,20.55,583.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.025,0,Low Risk
0,0,0,10,1,0,18.85,163.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.045,0,Low Risk
0,0,0,23,1,0,20.85,473.9,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.01,0,Low Risk
0,1,1,70,1,1,84.1,5979.7,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.015,0,Low Risk
0,0,1,5,1,0,46.0,221.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.27,1,Low Risk
0,0,0,24,1,1,19.55,470.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.005,0,Low Risk
0,0,0,8,1,1,20.2,140.95,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.125,0,Low Risk
0,1,0,19,1,1,88.8,1672.35,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.275,0,Low Risk
1,1,0,43,1,1,100.55,4304.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.21,0,Low Risk
1,0,0,67,1,1,101.4,6841.05,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.45,0,Medium Risk
0,0,0,4,1,1,55.3,238.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.405,0,Medium Risk
